id_transaksi	tanggal_transaksi	id_produk	nama_produk	harga	jumlah	total_harga	id_pelanggan	nama_pelanggan	alamat	no_telepon	tanggal_keuangan	pemasukan	keterangan
1212	2025-10-25	3	Mouse Logitech	250000.00	8	2000000.00	1581	Tiara Puspasari	Gg. Moch. Ramdan No. 89\nJambi, AC 29738	(0575) 280 6130	2025-10-25	2000000.00	Online Transaction
1215	2026-02-06	3	Mouse Logitech	250000.00	7	1750000.00	1779	Warsa Pangestu	Gang Medokan Ayu No. 9\nBinjai, RI 94652	+62 (0370) 641-3324	2026-02-06	1750000.00	Customer Purchase
1223	2026-05-06	3	Mouse Logitech	250000.00	7	1750000.00	1852	Akarsana Irawan	Gg. Ahmad Dahlan No. 58\nSabang, Kepulauan Bangka Belitung 85627	084 196 1417	2026-05-06	1750000.00	Store Sale
1227	2026-01-02	3	Mouse Logitech	250000.00	1	250000.00	137	Zulfa Habibi	Gg. Setiabudhi No. 85\nBatam, Sulawesi Tengah 06592	+62 (496) 557 7819	2026-01-02	250000.00	Online Transaction
1229	2026-05-13	3	Mouse Logitech	250000.00	8	2000000.00	91	Bala Irawan	Gang Indragiri No. 6\nBanjarmasin, Aceh 12762	(045) 754 1974	2026-05-13	2000000.00	Store Sale
1232	2026-07-03	3	Mouse Logitech	250000.00	10	2500000.00	1266	Paris Novitasari	Gg. Laswi No. 558\nPariaman, Sulawesi Barat 80817	+62-0717-104-1769	2026-07-03	2500000.00	Product Sale
1233	2025-12-08	3	Mouse Logitech	250000.00	7	1750000.00	87	Dalima Yuliarti	Gg. R.E Martadinata No. 5\nTegal, Sulawesi Tenggara 61896	+62 (0619) 615-4492	2025-12-08	1750000.00	Store Sale
1249	2025-07-14	3	Mouse Logitech	250000.00	9	2250000.00	1560	Tgk. Cecep Wijaya, S.Psi	Gg. Ronggowarsito No. 11\nPalopo, LA 86739	+62 (556) 168 4579	2025-07-14	2250000.00	Product Sale
1252	2025-08-16	3	Mouse Logitech	250000.00	9	2250000.00	1754	Alika Habibi	Jl. Tubagus Ismail No. 1\nCilegon, Papua Barat 60696	(0789) 133 4660	2025-08-16	2250000.00	Store Sale
1266	2026-06-04	3	Mouse Logitech	250000.00	4	1000000.00	535	Kala Pradana	Gang Moch. Toha No. 4\nSingkawang, DI Yogyakarta 73345	+62 (28) 019 2323	2026-06-04	1000000.00	Customer Purchase
1274	2026-05-28	3	Mouse Logitech	250000.00	7	1750000.00	1306	Gabriella Halimah	Jl. BKR No. 2\nPekanbaru, BE 96954	+62-0987-938-5209	2026-05-28	1750000.00	Product Sale
1275	2026-04-03	3	Mouse Logitech	250000.00	3	750000.00	575	Puti Nadine Simbolon	Jalan Raya Ujungberung No. 81\nSemarang, KS 21979	+62 (0912) 110-0939	2026-04-03	750000.00	Online Transaction
1278	2026-01-01	3	Mouse Logitech	250000.00	4	1000000.00	1985	Ciaobella Zulaika, S.Pd	Gg. Yos Sudarso No. 377\nMetro, LA 67031	+62 (88) 444 6958	2026-01-01	1000000.00	Customer Purchase
1290	2026-05-15	3	Mouse Logitech	250000.00	5	1250000.00	1989	Ilyas Rajasa	Gang Dipenogoro No. 202\nPalopo, MU 70730	+62 (012) 474 8917	2026-05-15	1250000.00	Store Sale
1295	2025-07-11	3	Mouse Logitech	250000.00	2	500000.00	219	Zelda Tarihoran	Gang Cikutra Timur No. 0\nSubulussalam, Lampung 55379	+62-698-897-8838	2025-07-11	500000.00	Product Sale
1296	2025-11-27	3	Mouse Logitech	250000.00	9	2250000.00	1917	Rahayu Uyainah	NULL	0840168563	2025-11-27	2250000.00	Customer Purchase
1298	2025-08-21	3	Mouse Logitech	250000.00	2	500000.00	359	Zamira Andriani, M.M.	Jl. Raya Setiabudhi No. 43\nBima, SR 24795	083 900 9754	2025-08-21	500000.00	Online Transaction
1302	2026-01-08	3	Mouse Logitech	250000.00	6	1500000.00	1185	Embuh Prasetyo	Jalan Yos Sudarso No. 53\nKota Administrasi Jakarta Pusat, SS 01072	+62 (83) 495 1954	2026-01-08	1500000.00	Store Sale
1313	2026-07-02	3	Mouse Logitech	250000.00	8	2000000.00	1390	Icha Irawan	Jl. Ronggowarsito No. 6\nSibolga, Kalimantan Tengah 17563	084 295 7851	2026-07-02	2000000.00	Online Transaction
1314	2025-07-21	3	Mouse Logitech	250000.00	10	2500000.00	949	Cengkir Mustofa	Jalan Tebet Barat Dalam No. 8\nSolok, KB 53264	+62 (0564) 668 2691	2025-07-21	2500000.00	Store Sale
1319	2025-07-28	3	Mouse Logitech	250000.00	10	2500000.00	898	Aslijan Rahmawati, S.IP	NULL	+62 (523) 472-6552	2025-07-28	2500000.00	Online Transaction
1324	2025-09-11	3	Mouse Logitech	250000.00	3	750000.00	483	Dr. Elvina Rahmawati, S.T.	Gang Monginsidi No. 08\nPematangsiantar, KI 14122	+62 (0099) 244 0496	2025-09-11	750000.00	Online Transaction
1330	2026-01-10	3	Mouse Logitech	250000.00	4	1000000.00	197	KH. Kenari Gunawan, S.E.	Jalan M.H Thamrin No. 504\nTangerang Selatan, PA 51146	+62 (107) 685 7780	2026-01-10	1000000.00	Online Transaction
1334	2026-02-20	3	Mouse Logitech	250000.00	9	2250000.00	1346	Kiandra Salahudin	Jalan KH Amin Jasuta No. 1\nTernate, NB 71316	+62-72-060-7251	2026-02-20	2250000.00	Store Sale
1337	2025-10-28	3	Mouse Logitech	250000.00	7	1750000.00	1094	Ratna Kurniawan	Jalan Asia Afrika No. 0\nPontianak, Kalimantan Selatan 54908	+62 (77) 229 8564	2025-10-28	1750000.00	Customer Purchase
1338	2026-05-12	3	Mouse Logitech	250000.00	3	750000.00	936	Septi Gunawan	Gg. Rajiman No. 606\nDumai, Aceh 08442	+62-0525-521-7489	2026-05-12	750000.00	Product Sale
1341	2025-10-14	3	Mouse Logitech	250000.00	3	750000.00	1160	Cut Zulfa Pertiwi	Jl. Otto Iskandardinata No. 1\nTanjungbalai, Kepulauan Bangka Belitung 35153	+62 (913) 172-7260	2025-10-14	750000.00	Store Sale
1342	2025-12-03	3	Mouse Logitech	250000.00	1	250000.00	588	Mulyanto Pradipta	Gg. Siliwangi No. 4\nPekanbaru, SB 28478	+62 (0124) 904 5725	2025-12-03	250000.00	Product Sale
1343	2026-02-13	3	Mouse Logitech	250000.00	4	1000000.00	1398	drg. Saka Wijaya	Jalan Monginsidi No. 482\nSibolga, JT 73723	(0094) 616-0510	2026-02-13	1000000.00	Customer Purchase
1359	2025-07-19	3	Mouse Logitech	250000.00	2	500000.00	1694	Tina Yuniar	Jalan W.R. Supratman No. 7\nKediri, Kepulauan Riau 87093	+62-589-933-4686	2025-07-19	500000.00	Store Sale
1370	2025-09-13	3	Mouse Logitech	250000.00	3	750000.00	96	Citra Mardhiyah	Gg. Jayawijaya No. 46\nKediri, JB 64840	(0312) 397 0262	2025-09-13	750000.00	Store Sale
1373	2025-08-22	3	Mouse Logitech	250000.00	4	1000000.00	1199	Nadia Permadi, S.E.	Gang Sadang Serang No. 188\nLhokseumawe, Jawa Barat 92758	+62 (97) 750-1340	2025-08-22	1000000.00	Customer Purchase
1375	2025-10-06	3	Mouse Logitech	250000.00	9	2250000.00	124	Silvia Kuswoyo	Jl. Cikapayang No. 54\nDumai, SB 45320	+62 (927) 737-8985	2025-10-06	2250000.00	Customer Purchase
1376	2025-07-27	3	Mouse Logitech	250000.00	5	1250000.00	671	Nova Yuniar	Gg. Siliwangi No. 39\nBau-Bau, SG 02728	0895424515	2025-07-27	1250000.00	Customer Purchase
1377	2026-01-21	3	Mouse Logitech	250000.00	9	2250000.00	290	Olivia Prasetya	Jl. Pacuan Kuda No. 38\nPalembang, Sumatera Selatan 54919	0824022078	2026-01-21	2250000.00	Customer Purchase
1378	2025-12-01	3	Mouse Logitech	250000.00	8	2000000.00	1542	Jaya Mustofa	Gg. Lembong No. 9\nSolok, Sulawesi Barat 21955	+62 (0755) 535 7792	2025-12-01	2000000.00	Store Sale
1389	2025-09-18	3	Mouse Logitech	250000.00	2	500000.00	1072	Ami Lazuardi	Jl. Pasteur No. 8\nSerang, SS 84619	+62-536-922-2211	2025-09-18	500000.00	Customer Purchase
1397	2025-11-19	3	Mouse Logitech	250000.00	3	750000.00	548	Tgk. Najam Simbolon	Jalan Sukajadi No. 647\nTarakan, AC 72530	(0555) 963 2042	2025-11-19	750000.00	Product Sale
1402	2026-02-17	3	Mouse Logitech	250000.00	3	750000.00	1821	Maya Gunawan	Gg. Suryakencana No. 0\nTarakan, JI 04603	+62 (949) 222 7827	2026-02-17	750000.00	Store Sale
1412	2025-08-22	3	Mouse Logitech	250000.00	9	2250000.00	1065	Dt. Raharja Hasanah, S.IP	Gg. Kutai No. 76\nSawahlunto, JB 57439	+62-012-700-2595	2025-08-22	2250000.00	Online Transaction
1413	2025-10-18	3	Mouse Logitech	250000.00	2	500000.00	1790	Gina Prasetyo, S.Kom	Jl. Rajawali Barat No. 987\nPayakumbuh, Jawa Timur 81444	(0237) 003 4444	2025-10-18	500000.00	Customer Purchase
1425	2025-07-08	3	Mouse Logitech	250000.00	4	1000000.00	1923	drg. Nalar Yuniar	Gg. Ahmad Dahlan No. 4\nPalangkaraya, Jawa Barat 65452	+62 (16) 302 6272	2025-07-08	1000000.00	Store Sale
1426	2025-11-14	3	Mouse Logitech	250000.00	4	1000000.00	1441	Puji Prasetyo	Jl. Soekarno Hatta No. 443\nPekanbaru, JB 01756	+62-142-409-6983	2025-11-14	1000000.00	Customer Purchase
1427	2025-12-22	3	Mouse Logitech	250000.00	10	2500000.00	441	Puji Prasetyo	Jl. Soekarno Hatta No. 443\nPekanbaru, JB 01756	+62-142-409-6983	2025-12-22	2500000.00	Online Transaction
1431	2026-06-13	3	Mouse Logitech	250000.00	3	750000.00	69	Dr. Ika Utama	Jalan Abdul Muis No. 6\nBatu, DI Yogyakarta 47125	(059) 877-7025	2026-06-13	750000.00	Product Sale
1439	2025-12-25	3	Mouse Logitech	250000.00	8	2000000.00	924	Drs. Adinata Hutasoit	Jalan Peta No. 96\nMojokerto, Kalimantan Tengah 89525	+62 (38) 154 3646	2025-12-25	2000000.00	Customer Purchase
1443	2025-11-01	3	Mouse Logitech	250000.00	2	500000.00	515	Irma Wacana	Gg. Ronggowarsito No. 687\nKota Administrasi Jakarta Barat, SN 42533	(0502) 228-7281	2025-11-01	500000.00	Customer Purchase
1448	2026-05-01	3	Mouse Logitech	250000.00	5	1250000.00	695	Yessi Farida	Jalan Moch. Toha No. 296\nKendari, Kalimantan Timur 66002	+62-69-800-9123	2026-05-01	1250000.00	Store Sale
1464	2025-11-06	3	Mouse Logitech	250000.00	5	1250000.00	991	Cinthia Utama	Jalan Raya Setiabudhi No. 0\nBima, Sumatera Utara 74210	084 199 1431	2025-11-06	1250000.00	Online Transaction
1468	2025-12-28	3	Mouse Logitech	250000.00	3	750000.00	201	Dewi Pangestu	NULL	+62 (37) 762-9840	2025-12-28	750000.00	Online Transaction
1472	2026-03-01	3	Mouse Logitech	250000.00	3	750000.00	1014	Silvia Hutasoit	Gg. Pacuan Kuda No. 46\nCimahi, KT 49208	+62 (0075) 340 6538	2026-03-01	750000.00	Online Transaction
1475	2026-03-05	3	Mouse Logitech	250000.00	3	750000.00	1524	Harsanto Samosir	Gg. PHH. Mustofa No. 86\nTanjungpinang, Nusa Tenggara Timur 22557	(020) 231 5513	2026-03-05	750000.00	Customer Purchase
1476	2025-12-09	3	Mouse Logitech	250000.00	7	1750000.00	1126	Padmi Utama	Jalan Rawamangun No. 20\nCilegon, SU 21050	+62 (0619) 231-6097	2025-12-09	1750000.00	Online Transaction
1486	2025-07-28	3	Mouse Logitech	250000.00	9	2250000.00	1098	Zamira Prasetyo, S.Kom	Jl. Raya Setiabudhi No. 236\nParepare, Sulawesi Tenggara 67541	+62 (32) 475 0481	2025-07-28	2250000.00	Customer Purchase
1491	2025-12-18	3	Mouse Logitech	250000.00	2	500000.00	1324	Sutan Pranawa Hassanah, S.Pd	Jl. H.J Maemunah No. 04\nProbolinggo, SN 06589	+62 (0392) 041 2651	2025-12-18	500000.00	Online Transaction
1493	2026-06-21	3	Mouse Logitech	250000.00	1	250000.00	1674	Murti Dongoran	Jl. Jayawijaya No. 9\nSungai Penuh, DKI Jakarta 42365	+62 (583) 793-2038	2026-06-21	250000.00	Store Sale
1495	2025-12-27	3	Mouse Logitech	250000.00	3	750000.00	538	Paris Anggraini	Jl. Astana Anyar No. 5\nAmbon, Banten 58048	(0710) 990-7526	2025-12-27	750000.00	Customer Purchase
1498	2026-06-22	3	Mouse Logitech	250000.00	2	500000.00	1316	Dirja Hardiansyah	Jalan W.R. Supratman No. 887\nDenpasar, JA 60245	+62 (933) 036-7460	2026-06-22	500000.00	Customer Purchase
1499	2026-04-10	3	Mouse Logitech	250000.00	3	750000.00	270	Umar Hakim	Gang Jend. A. Yani No. 11\nMetro, LA 02909	+62 (68) 174-4745	2026-04-10	750000.00	Store Sale
1505	2025-12-29	3	Mouse Logitech	250000.00	3	750000.00	1999	Candra Hidayat, S.Sos	Jalan Monginsidi No. 0\nSolok, DI Yogyakarta 89072	(0481) 889 2972	2025-12-29	750000.00	Product Sale
1508	2026-06-11	3	Mouse Logitech	250000.00	1	250000.00	1734	dr. Yusuf Situmorang	Jl. Sadang Serang No. 0\nJambi, Sulawesi Tengah 33092	+62 (49) 540 3840	2026-06-11	250000.00	Store Sale
1513	2026-06-17	3	Mouse Logitech	250000.00	6	1500000.00	1059	Tgk. Fathonah Nurdiyanti, S.IP	Gang Dipenogoro No. 71\nBitung, Sulawesi Selatan 07399	+62-715-710-0695	2026-06-17	1500000.00	Customer Purchase
1531	2025-07-27	3	Mouse Logitech	250000.00	9	2250000.00	665	Najam Wijayanti, M.M.	Jalan Kapten Muslihat No. 2\nTual, Jambi 01452	+62-214-902-5110	2025-07-27	2250000.00	Store Sale
1533	2026-05-22	3	Mouse Logitech	250000.00	1	250000.00	304	Ridwan Sinaga	Jl. Bangka Raya No. 93\nMagelang, Sulawesi Barat 30607	+62-709-127-3792	2026-05-22	250000.00	Store Sale
1538	2026-02-21	3	Mouse Logitech	250000.00	1	250000.00	446	Drs. Farah Farida, S.Kom	Jalan Dipenogoro No. 8\nBontang, Kalimantan Selatan 37924	+62 (032) 892 3382	2026-02-21	250000.00	Online Transaction
1546	2026-01-31	3	Mouse Logitech	250000.00	5	1250000.00	1185	Embuh Prasetyo	Jalan Yos Sudarso No. 53\nKota Administrasi Jakarta Pusat, SS 01072	+62 (83) 495 1954	2026-01-31	1250000.00	Product Sale
1561	2026-01-17	3	Mouse Logitech	250000.00	9	2250000.00	1502	Tgk. Gaman Simbolon	NULL	+62 (04) 328-6218	2026-01-17	2250000.00	Online Transaction
1564	2026-02-12	3	Mouse Logitech	250000.00	9	2250000.00	104	R. Yulia Halimah, S.Pd	Gang Ciumbuleuit No. 9\nKota Administrasi Jakarta Timur, YO 32068	+62 (072) 503-5448	2026-02-12	2250000.00	Online Transaction
1578	2025-08-16	3	Mouse Logitech	250000.00	6	1500000.00	408	Kani Wahyuni	Jalan Moch. Ramdan No. 765\nProbolinggo, Papua Barat 97371	081 306 2870	2025-08-16	1500000.00	Store Sale
1580	2026-02-12	3	Mouse Logitech	250000.00	9	2250000.00	1281	Safina Tarihoran	NULL	+62-15-051-0463	2026-02-12	2250000.00	Online Transaction
1581	2025-10-09	3	Mouse Logitech	250000.00	3	750000.00	1422	R. Ira Prasetyo	Gg. HOS. Cokroaminoto No. 8\nTanjungpinang, Kalimantan Selatan 47829	+62 (0871) 567-8255	2025-10-09	750000.00	Store Sale
1584	2026-04-07	3	Mouse Logitech	250000.00	8	2000000.00	704	Harsana Maryadi	Jalan Setiabudhi No. 600\nPagaralam, Bali 65899	+62 (22) 631-8647	2026-04-07	2000000.00	Product Sale
1594	2025-07-29	3	Mouse Logitech	250000.00	9	2250000.00	928	Samiah Tampubolon, S.Gz	Jl. Jend. A. Yani No. 363\nBengkulu, KS 82089	(077) 904 6974	2025-07-29	2250000.00	Product Sale
1595	2025-07-08	3	Mouse Logitech	250000.00	4	1000000.00	913	R.M. Asirwanda Natsir	Jalan Kendalsari No. 29\nParepare, BA 19840	0848371218	2025-07-08	1000000.00	Online Transaction
1598	2025-09-24	3	Mouse Logitech	250000.00	5	1250000.00	1311	Ellis Hardiansyah	Jalan Waringin No. 708\nKota Administrasi Jakarta Selatan, Bali 30280	(0592) 967-0249	2025-09-24	1250000.00	Customer Purchase
1599	2025-12-10	3	Mouse Logitech	250000.00	1	250000.00	725	Harja Narpati	Jl. Wonoayu No. 0\nBekasi, Nusa Tenggara Timur 98636	+62-0113-355-8191	2025-12-10	250000.00	Online Transaction
1600	2025-07-28	3	Mouse Logitech	250000.00	3	750000.00	754	Alika Habibi	Jl. Tubagus Ismail No. 1\nCilegon, Papua Barat 60696	(0789) 133 4660	2025-07-28	750000.00	Customer Purchase
1608	2025-11-12	3	Mouse Logitech	250000.00	2	500000.00	844	Kajen Pratiwi	Jl. R.E Martadinata No. 8\nBandar Lampung, BE 96828	(0654) 388-3941	2025-11-12	500000.00	Online Transaction
1614	2026-04-28	3	Mouse Logitech	250000.00	9	2250000.00	376	Shania Prasetyo	Jl. W.R. Supratman No. 498\nPekanbaru, PB 72481	(0259) 017 5524	2026-04-28	2250000.00	Store Sale
1628	2025-09-28	3	Mouse Logitech	250000.00	7	1750000.00	53	Purwanto Utama	Jalan Jakarta No. 23\nPadangpanjang, BT 02526	+62 (0714) 686-3784	2025-09-28	1750000.00	Online Transaction
1629	2025-08-23	3	Mouse Logitech	250000.00	2	500000.00	392	Hj. Ciaobella Suryatmi	Jl. Gedebage Selatan No. 34\nMagelang, Kalimantan Utara 67065	(0840) 589-3518	2025-08-23	500000.00	Store Sale
1631	2025-07-21	3	Mouse Logitech	250000.00	5	1250000.00	479	Opan Permadi	Jalan Raya Setiabudhi No. 4\nTual, Sulawesi Barat 17471	(074) 257 8346	2025-07-21	1250000.00	Online Transaction
1642	2025-12-23	3	Mouse Logitech	250000.00	7	1750000.00	839	Iriana Wijayanti	Gang Gegerkalong Hilir No. 33\nBalikpapan, DI Yogyakarta 02460	+62 (0801) 919 2499	2025-12-23	1750000.00	Online Transaction
1644	2026-05-12	3	Mouse Logitech	250000.00	6	1500000.00	1481	Farah Hidayat, S.T.	Jalan Rajawali Timur No. 14\nBukittinggi, Sumatera Barat 85224	+62 (221) 942-9991	2026-05-12	1500000.00	Store Sale
1648	2025-07-26	3	Mouse Logitech	250000.00	5	1250000.00	688	Zulaikha Irawan	Jl. PHH. Mustofa No. 635\nBandar Lampung, BE 38504	+62 (60) 738-2992	2025-07-26	1250000.00	Online Transaction
1651	2026-01-26	3	Mouse Logitech	250000.00	1	250000.00	1401	Lurhur Mayasari	Gang Rajiman No. 734\nBukittinggi, Sumatera Utara 43478	0827864043	2026-01-26	250000.00	Product Sale
1655	2025-11-03	3	Mouse Logitech	250000.00	8	2000000.00	1025	Drs. Ifa Budiman, M.Kom.	Jl. Antapani Lama No. 6\nLhokseumawe, Sulawesi Tengah 16275	(0286) 362-6536	2025-11-03	2000000.00	Product Sale
1657	2025-10-24	3	Mouse Logitech	250000.00	3	750000.00	87	Dalima Yuliarti	Gg. R.E Martadinata No. 5\nTegal, Sulawesi Tenggara 61896	+62 (0619) 615-4492	2025-10-24	750000.00	Online Transaction
1679	2026-01-23	3	Mouse Logitech	250000.00	10	2500000.00	1202	Dr. Tina Ramadan, S.Pt	Jalan Gardujati No. 03\nProbolinggo, Sulawesi Selatan 01692	+62-93-455-3843	2026-01-23	2500000.00	Customer Purchase
1689	2025-07-25	3	Mouse Logitech	250000.00	1	250000.00	876	Aslijan Purnawati	Gang Jend. Sudirman No. 122\nBanjarmasin, Maluku Utara 29511	+62 (015) 868-2563	2025-07-25	250000.00	Customer Purchase
1692	2025-07-22	3	Mouse Logitech	250000.00	6	1500000.00	1672	Kamila Iswahyudi, S.Sos	NULL	0848356989	2025-07-22	1500000.00	Product Sale
1697	2025-12-30	3	Mouse Logitech	250000.00	4	1000000.00	1799	Candrakanta Lazuardi, S.Pt	NULL	+62-492-029-9755	2025-12-30	1000000.00	Customer Purchase
1703	2026-05-07	3	Mouse Logitech	250000.00	4	1000000.00	369	Okto Saragih	Jalan Sukabumi No. 85\nBinjai, JA 61246	(047) 823 6480	2026-05-07	1000000.00	Online Transaction
1705	2026-03-18	3	Mouse Logitech	250000.00	4	1000000.00	1500	Prayogo Zulaika, S.Farm	Jalan Cikutra Barat No. 9\nTangerang Selatan, KR 08665	+62 (96) 140 6934	2026-03-18	1000000.00	Product Sale
1709	2026-03-14	3	Mouse Logitech	250000.00	9	2250000.00	1448	Dr. Utama Utami	Jl. Joyoboyo No. 01\nMakassar, SG 07135	+62 (064) 641-9155	2026-03-14	2250000.00	Product Sale
1713	2026-05-13	3	Mouse Logitech	250000.00	2	500000.00	1611	Nadia Waluyo	Gg. Suniaraja No. 6\nTasikmalaya, Maluku 94574	+62 (0448) 245-5585	2026-05-13	500000.00	Store Sale
1718	2025-11-03	3	Mouse Logitech	250000.00	2	500000.00	594	Nadia Kurniawan	Jl. Lembong No. 703\nSorong, MU 10859	+62 (065) 256 5198	2025-11-03	500000.00	Product Sale
1722	2026-03-17	3	Mouse Logitech	250000.00	6	1500000.00	1445	Dinda Nababan	Jl. Pacuan Kuda No. 5\nBanjarbaru, Jawa Tengah 98257	+62-56-765-2277	2026-03-17	1500000.00	Store Sale
1727	2025-07-14	3	Mouse Logitech	250000.00	2	500000.00	512	Ikhsan Hutapea	Jalan Kiaracondong No. 531\nSorong, SR 65758	(054) 129-6561	2025-07-14	500000.00	Store Sale
1733	2026-03-11	3	Mouse Logitech	250000.00	5	1250000.00	16	Drs. Indah Mardhiyah	NULL	+62 (0817) 726-0114	2026-03-11	1250000.00	Customer Purchase
1739	2026-07-02	3	Mouse Logitech	250000.00	10	2500000.00	1554	Indah Riyanti	Jalan Ahmad Yani No. 2\nPekalongan, MA 98530	+62 (394) 244-0730	2026-07-02	2500000.00	Product Sale
1740	2025-10-11	3	Mouse Logitech	250000.00	9	2250000.00	513	Galuh Wahyuni	Gang Erlangga No. 47\nKupang, Lampung 87798	+62 (21) 969-8455	2025-10-11	2250000.00	Customer Purchase
1743	2026-02-02	3	Mouse Logitech	250000.00	1	250000.00	1927	Uchita Usada	Gang K.H. Wahid Hasyim No. 7\nTasikmalaya, Kalimantan Tengah 38075	+62-003-168-3382	2026-02-02	250000.00	Store Sale
1757	2026-02-06	3	Mouse Logitech	250000.00	3	750000.00	1928	Samiah Tampubolon, S.Gz	Jl. Jend. A. Yani No. 363\nBengkulu, KS 82089	(077) 904 6974	2026-02-06	750000.00	Product Sale
1763	2026-03-25	3	Mouse Logitech	250000.00	7	1750000.00	384	Iriana Nashiruddin	Gang Gedebage Selatan No. 10\nKota Administrasi Jakarta Utara, JK 17426	+62 (0153) 655 0257	2026-03-25	1750000.00	Customer Purchase
1772	2026-05-28	3	Mouse Logitech	250000.00	5	1250000.00	1502	Tgk. Gaman Simbolon	NULL	+62 (04) 328-6218	2026-05-28	1250000.00	Store Sale
1773	2026-04-05	3	Mouse Logitech	250000.00	4	1000000.00	1974	R. Yosef Prasetya	Gang Cempaka No. 149\nPalopo, SB 87888	+62 (0635) 686-2408	2026-04-05	1000000.00	Customer Purchase
1778	2026-06-22	3	Mouse Logitech	250000.00	1	250000.00	1948	Ade Maryati	Jalan Jamika No. 956\nBengkulu, Sumatera Selatan 75538	082 191 2779	2026-06-22	250000.00	Online Transaction
1779	2025-08-17	3	Mouse Logitech	250000.00	2	500000.00	454	Galih Hasanah	Jl. Cihampelas No. 1\nBanda Aceh, Sulawesi Utara 08479	+62 (845) 712-4032	2025-08-17	500000.00	Customer Purchase
1784	2026-02-08	3	Mouse Logitech	250000.00	9	2250000.00	667	Hendri Prayoga, M.M.	Gang Pasirkoja No. 311\nPayakumbuh, Jawa Tengah 74654	+62 (093) 444-0972	2026-02-08	2250000.00	Product Sale
1791	2026-02-13	3	Mouse Logitech	250000.00	1	250000.00	494	Dian Tarihoran, M.Kom.	Gang Raya Ujungberung No. 7\nPasuruan, Jawa Barat 13429	(0942) 267-2828	2026-02-13	250000.00	Online Transaction
1796	2025-11-09	3	Mouse Logitech	250000.00	10	2500000.00	1911	Heryanto Nasyidah	Jalan Ahmad Dahlan No. 8\nSerang, NB 17362	+62 (010) 481-5982	2025-11-09	2500000.00	Online Transaction
1806	2025-11-11	3	Mouse Logitech	250000.00	3	750000.00	896	Sabar Usada	Gg. Rungkut Industri No. 28\nBatu, Sumatera Barat 28974	+62 (088) 785 2516	2025-11-11	750000.00	Product Sale
1810	2025-12-05	3	Mouse Logitech	250000.00	4	1000000.00	1038	R. Xanana Hidayanto	NULL	089 164 1561	2025-12-05	1000000.00	Online Transaction
1812	2025-07-28	3	Mouse Logitech	250000.00	3	750000.00	1832	Prasetya Wibisono	Gg. Peta No. 135\nPontianak, PB 21464	(073) 607-4068	2025-07-28	750000.00	Online Transaction
1814	2025-09-18	3	Mouse Logitech	250000.00	10	2500000.00	2	Ahmad Fauzi	Semarang	0811111111	2025-09-18	2500000.00	Product Sale
1817	2025-10-16	3	Mouse Logitech	250000.00	10	2500000.00	1549	Emil Andriani	Gang Tebet Barat Dalam No. 3\nKota Administrasi Jakarta Pusat, Jambi 73543	+62 (0713) 673 4973	2025-10-16	2500000.00	Online Transaction
1821	2025-09-10	3	Mouse Logitech	250000.00	10	2500000.00	1416	Tgk. Zelda Sitorus, S.I.Kom	Gg. Cikutra Timur No. 191\nSurabaya, RI 14560	+62-0245-571-7206	2025-09-10	2500000.00	Customer Purchase
1825	2026-05-15	3	Mouse Logitech	250000.00	6	1500000.00	1850	Novi Samosir, S.E.I	Gang Monginsidi No. 1\nBukittinggi, Sulawesi Selatan 25939	+62-088-430-2551	2026-05-15	1500000.00	Customer Purchase
1837	2026-05-27	3	Mouse Logitech	250000.00	6	1500000.00	549	Emil Andriani	Gang Tebet Barat Dalam No. 3\nKota Administrasi Jakarta Pusat, Jambi 73543	+62 (0713) 673 4973	2026-05-27	1500000.00	Customer Purchase
1838	2026-07-04	3	Mouse Logitech	250000.00	4	1000000.00	1145	Tgk. Soleh Rajata, S.Pt	Gg. Suryakencana No. 8\nSamarinda, KR 41955	+62 (908) 014 9608	2026-07-04	1000000.00	Product Sale
1840	2025-12-23	3	Mouse Logitech	250000.00	7	1750000.00	1528	Drs. Puji Adriansyah, S.E.	Gang W.R. Supratman No. 344\nMetro, Bali 36336	+62 (043) 976 8469	2025-12-23	1750000.00	Store Sale
